trial,maze,time_s,x,y,z,angle,event
1,Hard039,7.613,3.2500,0.0000,3.2500,163.18,
1,Hard039,7.635,3.2500,0.0000,3.2500,163.13,
1,Hard039,7.647,3.2500,0.0000,3.2500,162.66,
1,Hard039,7.662,3.2500,0.0000,3.2500,161.15,
1,Hard039,7.686,3.2500,0.0000,3.2500,161.15,
1,Hard039,7.699,3.2500,0.0000,3.2500,159.22,
1,Hard039,7.717,3.2500,0.0000,3.2500,159.11,
1,Hard039,7.732,3.2500,0.0000,3.2500,158.65,
1,Hard039,7.747,3.2500,0.0000,3.2500,158.23,
1,Hard039,7.776,3.2500,0.0000,3.2500,157.40,
1,Hard039,7.781,3.2500,0.0000,3.2500,152.86,
1,Hard039,7.798,3.2500,0.0000,3.2500,152.86,
1,Hard039,7.815,3.2500,0.0000,3.2500,149.84,
1,Hard039,7.831,3.2500,0.0000,3.2500,147.66,
1,Hard039,7.846,3.2500,0.0000,3.2500,143.23,
1,Hard039,7.867,3.2500,0.0000,3.2500,143.23,
1,Hard039,7.885,3.2500,0.0000,3.2500,129.53,
1,Hard039,7.901,3.2500,0.0000,3.2500,106.51,
1,Hard039,7.917,3.2500,0.0000,3.2500,101.82,
1,Hard039,7.934,3.2500,0.0000,3.2500,98.80,
1,Hard039,7.948,3.2500,0.0000,3.2500,96.82,
1,Hard039,7.967,3.2500,0.0000,3.2500,95.05,
1,Hard039,7.982,3.2500,0.0000,3.2500,93.23,
1,Hard039,7.998,3.2500,0.0000,3.2500,91.67,
1,Hard039,8.014,3.2500,0.0000,3.2500,90.10,
1,Hard039,8.032,3.2500,0.0000,3.2500,89.06,
1,Hard039,8.049,3.2500,0.0000,3.2500,87.97,
1,Hard039,8.064,3.2500,0.0000,3.2500,86.72,
1,Hard039,8.086,3.2500,0.0000,3.2500,85.10,
1,Hard039,8.097,3.2500,0.0000,3.2500,83.75,
1,Hard039,8.117,3.2500,0.0000,3.2500,81.09,
1,Hard039,8.132,3.2500,0.0000,3.2500,79.01,
1,Hard039,8.150,3.2500,0.0000,3.2500,77.50,
